date,time,temperature,humidity,mq2_Smoke,mq5_CH4,mq5_LPG,mq7_CO,M_fire,M_gas,Warning_fire,Warning_gas,Detailed_Analysis_Fire,Detailed_Analysis_Gas,Mode,Relay1,Relay2,Relay3,Relay4,
8/11/2025,2:00:34,29.196,77.068,14.60039,26.8899,19.35036,13.44466,27.04396,0.12425,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 77.1%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (19.4 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:00:47,29.788,73.325,14.96754,24.50595,19.31382,14.26662,17.8072,0.28653,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 73.3%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (19.3 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:03:15,30.983,71.166,14.26316,26.49946,17.72149,14.67463,29.73719,0.96334,An toan,An toan,"Nhi?t ?? 31.0?C, ?? ?m 71.2%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (17.7 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:06:06,29.059,72.436,14.66053,26.62845,19.97983,13.63752,26.70835,0.95335,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 72.4%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (20.0 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:10:54,29.264,72.274,14.75491,25.80379,17.71844,13.44399,10.52448,0.46159,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 72.3%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (17.7 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:14:19,30.819,70.285,15.17717,25.62713,18.92106,14.77809,20.51556,0.46088,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 70.3%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (18.9 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:19:26,29.76,76.322,14.11342,24.81999,17.56515,14.30581,24.14882,0.26942,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 76.3%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (17.6 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:20:36,29.449,77.509,15.28271,25.6473,18.78263,14.71248,23.12688,0.14267,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 77.5%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (18.8 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:21:28,30.916,74.954,15.53326,26.24819,19.86401,14.08553,24.96621,0.15487,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 75.0%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (19.9 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:27:42,30.44,73.171,14.12217,25.80209,19.69159,13.92072,19.33112,0.86045,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 73.2%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.7 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:30:10,30.225,75.522,15.11994,25.86305,18.74289,13.16372,18.94685,0.64448,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 75.5%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.9 ppm), LPG (18.7 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:30:54,30.076,70.534,15.36939,26.49436,19.45408,14.08662,17.67111,0.72026,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 70.5%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.5 ppm), LPG (19.5 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:33:50,29.647,74.359,14.1033,26.00649,19.62596,13.2697,15.29369,0.83087,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 74.4%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (19.6 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:34:48,30.106,70.092,14.73053,24.31722,19.53588,13.82496,18.10896,0.29659,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 70.1%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.5 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:35:15,29.959,69.852,14.90357,26.87905,18.20676,14.74605,10.65616,0.71253,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 69.9%, Kh? CO th?p (14.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (18.2 ppm), CO (14.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:39:48,30.246,79.43,15.87273,24.28586,19.23179,13.75621,29.01493,0.54063,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 79.4%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (19.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:39:50,29.02,76.542,15.126,25.35169,19.14356,13.23619,15.458,0.45398,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 76.5%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (19.1 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:49:56,30.334,77.8,14.56459,24.73048,17.56892,14.7982,19.95783,0.48767,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 77.8%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (17.6 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:50:42,30.535,69.639,15.52862,24.00232,18.1107,14.21132,28.91188,0.97174,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 69.6%, Kh? CO th?p (14.2 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (18.1 ppm), CO (14.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,2:54:24,30.344,72.723,14.382,24.18293,18.83862,13.83093,27.8707,0.99248,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 72.7%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.2 ppm), LPG (18.8 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:02:23,30.748,77.041,15.98358,24.27873,17.51141,14.60618,11.42106,0.7412,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 77.0%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (17.5 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:03:30,29.712,76.385,15.67409,26.59274,17.31341,13.70132,18.60217,0.86003,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 76.4%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (17.3 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:06:39,29.826,78.806,14.49735,25.71788,19.66814,14.59481,17.63039,0.94349,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 78.8%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (19.7 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:09:04,29.262,74.495,15.0759,25.44028,17.84919,13.79568,28.77817,0.91143,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 74.5%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (17.8 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:17:30,30.053,77.362,14.07641,25.56856,18.6596,14.06745,26.5211,0.43816,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 77.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (25.6 ppm), LPG (18.7 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:17:40,30.229,72.131,14.66579,26.88339,19.95654,13.00212,27.85689,0.17693,An toan,An toan,"Nhi?t ?? 30.2?C, ?? ?m 72.1%, Kh? CO th?p (13.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (20.0 ppm), CO (13.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:17:54,29.124,72.985,15.70673,25.84729,18.25505,13.75285,21.38848,0.99032,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 73.0%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (18.3 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:22:44,29.421,71.716,14.59337,24.6877,18.52814,13.57529,28.40364,0.22424,An toan,An toan,"Nhi?t ?? 29.4?C, ?? ?m 71.7%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (18.5 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:27:22,30.773,72.631,14.34903,25.3608,19.27467,14.91813,23.14444,0.593,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 72.6%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (19.3 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:29:34,30.742,72.058,15.45976,25.47238,18.48193,13.23736,29.65288,0.12213,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 72.1%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (25.5 ppm), LPG (18.5 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:31:17,29.976,69.017,15.89508,25.19668,17.06599,14.28964,25.53589,0.25384,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 69.0%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (17.1 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:32:59,30.535,71.515,15.27733,25.81951,19.86353,14.31187,28.57174,0.29358,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 71.5%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (19.9 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:34:03,30.581,71.845,15.62564,25.28044,18.4671,14.76877,24.11584,0.15342,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.8%, Kh? CO th?p (14.8 ppm), M?c ch?y: An to?n","Kh? CH4 (25.3 ppm), LPG (18.5 ppm), CO (14.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:36:10,29.104,76.996,14.29419,25.17822,19.06593,13.03949,10.21699,0.79656,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 77.0%, Kh? CO th?p (13.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.2 ppm), LPG (19.1 ppm), CO (13.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:45:50,29.742,75.746,14.87323,25.82384,19.99701,14.60571,16.12825,0.56062,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 75.7%, Kh? CO th?p (14.6 ppm), M?c ch?y: An to?n","Kh? CH4 (25.8 ppm), LPG (20.0 ppm), CO (14.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:46:43,30.829,75.368,14.205,24.02435,17.84846,13.45136,28.49531,0.66959,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 75.4%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (17.8 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:47:19,29.734,74.433,15.86732,25.95881,17.25742,13.59303,13.17955,0.75836,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 74.4%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (17.3 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:48:36,30.275,73.209,14.52891,25.71292,19.52996,13.49156,19.5148,0.81161,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 73.2%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.7 ppm), LPG (19.5 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:52:17,29.498,74.687,15.81265,26.36596,18.92713,13.94218,25.81829,0.55949,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 74.7%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (18.9 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,3:56:59,29.043,73.348,15.94993,24.83124,18.79221,14.96394,10.74231,0.46097,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 73.3%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.8 ppm), LPG (18.8 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:06:33,30.5,69.346,15.42962,24.10339,17.66037,13.70264,18.30681,0.67566,An toan,An toan,"Nhi?t ?? 30.5?C, ?? ?m 69.3%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (17.7 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:08:08,29.126,76.651,15.98333,25.95719,18.36115,13.86167,16.248,0.51335,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 76.7%, Kh? CO th?p (13.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.0 ppm), LPG (18.4 ppm), CO (13.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:14:57,29.637,74.862,14.22039,24.98386,19.97246,13.43871,23.49409,0.95165,An toan,An toan,"Nhi?t ?? 29.6?C, ?? ?m 74.9%, Kh? CO th?p (13.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (20.0 ppm), CO (13.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:15:27,29.335,78.745,14.0852,24.51461,18.41412,13.82676,20.17631,0.95403,An toan,An toan,"Nhi?t ?? 29.3?C, ?? ?m 78.7%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.5 ppm), LPG (18.4 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:21:12,30.434,72.437,14.89945,25.1039,18.81959,14.35517,22.63907,0.43637,An toan,An toan,"Nhi?t ?? 30.4?C, ?? ?m 72.4%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.8 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:22:55,30.842,76.994,14.04921,24.0378,18.9128,13.32935,23.69402,0.54406,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 77.0%, Kh? CO th?p (13.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (18.9 ppm), CO (13.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:33:43,30.571,73.164,14.29663,24.86384,18.19029,14.9827,17.22526,0.96492,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 73.2%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.2 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:39:39,30.292,75.464,15.27161,25.12232,18.07156,14.01344,15.37803,0.42757,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 75.5%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.1 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:40:26,30.934,73.762,14.99068,26.05869,19.64238,14.04977,24.23931,0.58117,An toan,An toan,"Nhi?t ?? 30.9?C, ?? ?m 73.8%, Kh? CO th?p (14.0 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (19.6 ppm), CO (14.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:41:11,29.707,74.091,15.90341,24.71324,19.84572,14.40793,17.53295,0.16918,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 74.1%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (19.8 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:42:47,29.695,77.27,14.91228,24.95552,18.74605,13.68118,22.67236,0.39136,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 77.3%, Kh? CO th?p (13.7 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (18.7 ppm), CO (13.7 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:43:36,30.689,71.739,14.10405,24.4236,18.7107,13.55347,27.65887,0.61867,An toan,An toan,"Nhi?t ?? 30.7?C, ?? ?m 71.7%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.7 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:46:45,29.806,76.795,14.99973,26.92441,17.01749,14.88447,11.86011,0.69055,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 76.8%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.9 ppm), LPG (17.0 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:49:16,30.011,69.165,15.91959,26.22037,19.52033,14.34137,28.595,0.28126,An toan,An toan,"Nhi?t ?? 30.0?C, ?? ?m 69.2%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.2 ppm), LPG (19.5 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:54:33,29.023,78.425,14.74652,24.88701,18.90411,14.05886,14.25754,0.45193,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 78.4%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.9 ppm), LPG (18.9 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:54:53,29.022,74.029,15.03718,24.66385,17.95155,13.60195,12.55561,0.53743,An toan,An toan,"Nhi?t ?? 29.0?C, ?? ?m 74.0%, Kh? CO th?p (13.6 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (18.0 ppm), CO (13.6 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:55:06,29.943,77.557,15.17182,24.05684,18.11854,14.11909,14.44134,0.39252,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 77.6%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.1 ppm), LPG (18.1 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:57:31,30.255,74.516,14.3371,25.36411,17.68129,14.45743,14.1984,0.19784,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 74.5%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (25.4 ppm), LPG (17.7 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:58:54,29.459,73.163,14.14374,26.75835,19.33594,14.3378,26.33083,0.90636,An toan,An toan,"Nhi?t ?? 29.5?C, ?? ?m 73.2%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (26.8 ppm), LPG (19.3 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,4:59:48,29.783,71.063,14.38814,24.3558,18.08457,13.48627,22.72516,0.40288,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 71.1%, Kh? CO th?p (13.5 ppm), M?c ch?y: An to?n","Kh? CH4 (24.4 ppm), LPG (18.1 ppm), CO (13.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:03:00,30.792,77.225,14.81255,24.96864,19.24352,13.02882,10.28248,0.68994,An toan,An toan,"Nhi?t ?? 30.8?C, ?? ?m 77.2%, Kh? CO th?p (13.0 ppm), M?c ch?y: An to?n","Kh? CH4 (25.0 ppm), LPG (19.2 ppm), CO (13.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:06:55,30.075,77.852,15.16506,24.04028,19.17673,14.05608,12.75793,0.27768,An toan,An toan,"Nhi?t ?? 30.1?C, ?? ?m 77.9%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (24.0 ppm), LPG (19.2 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:10:05,29.192,73.993,15.31575,26.42997,18.62262,13.20178,14.34726,0.72175,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 74.0%, Kh? CO th?p (13.2 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (18.6 ppm), CO (13.2 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:11:35,29.211,77.803,15.70459,26.0509,17.45925,13.81556,26.1458,0.43297,An toan,An toan,"Nhi?t ?? 29.2?C, ?? ?m 77.8%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (26.1 ppm), LPG (17.5 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:20:05,29.774,78.055,15.09597,24.32039,18.04932,14.34657,10.01315,0.18067,An toan,An toan,"Nhi?t ?? 29.8?C, ?? ?m 78.1%, Kh? CO th?p (14.3 ppm), M?c ch?y: An to?n","Kh? CH4 (24.3 ppm), LPG (18.0 ppm), CO (14.3 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:20:07,29.918,70.635,14.72543,26.40387,19.43559,14.87658,26.3571,0.71933,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 70.6%, Kh? CO th?p (14.9 ppm), M?c ch?y: An to?n","Kh? CH4 (26.4 ppm), LPG (19.4 ppm), CO (14.9 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:20:51,30.303,73.205,15.49534,26.56015,17.24018,14.12784,18.93658,0.14005,An toan,An toan,"Nhi?t ?? 30.3?C, ?? ?m 73.2%, Kh? CO th?p (14.1 ppm), M?c ch?y: An to?n","Kh? CH4 (26.6 ppm), LPG (17.2 ppm), CO (14.1 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:21:06,29.736,69.478,14.8369,26.69649,17.41925,14.45694,28.15254,0.1475,An toan,An toan,"Nhi?t ?? 29.7?C, ?? ?m 69.5%, Kh? CO th?p (14.5 ppm), M?c ch?y: An to?n","Kh? CH4 (26.7 ppm), LPG (17.4 ppm), CO (14.5 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:21:07,30.647,71.76,14.66364,24.63223,18.16196,13.82098,22.64535,0.55381,An toan,An toan,"Nhi?t ?? 30.6?C, ?? ?m 71.8%, Kh? CO th?p (13.8 ppm), M?c ch?y: An to?n","Kh? CH4 (24.6 ppm), LPG (18.2 ppm), CO (13.8 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:22:28,29.91,78.59,15.54355,24.68918,17.23227,14.99433,15.44974,0.46197,An toan,An toan,"Nhi?t ?? 29.9?C, ?? ?m 78.6%, Kh? CO th?p (15.0 ppm), M?c ch?y: An to?n","Kh? CH4 (24.7 ppm), LPG (17.2 ppm), CO (15.0 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
8/11/2025,5:34:54,29.104,74.071,14.33324,25.06616,18.08499,14.40287,10.96521,0.29592,An toan,An toan,"Nhi?t ?? 29.1?C, ?? ?m 74.1%, Kh? CO th?p (14.4 ppm), M?c ch?y: An to?n","Kh? CH4 (25.1 ppm), LPG (18.1 ppm), CO (14.4 ppm), M?c kh? gas: An to?n",Auto,OFF,OFF,OFF,OFF,
